first name,last name,nickname,link,height(ft),weight(lb),reach(inch),stance,wins,losses,draws,belt,SLpM,Str. Acc,SApM,Str. Def,TD Avg,TD Acc.,TD Def,Sub. Avg
Sean,Lally,The Unpredictable One,http://ufcstats.com/fighter-details/e62ce041bb7aeb1f,"6' 0""",170 lbs.,--,Orthodox,7,3,0,0,5.34,39%,7.23,30%,0.00,0%,0%,0.0
Ricardo,Lamas,The Bully,http://ufcstats.com/fighter-details/3974fa35c917af1d,"5' 8""",145 lbs.,"71.0""",Orthodox,20,8,0,0,3.13,47%,2.87,57%,1.84,33%,46%,0.9
Jason,Lambert,The Punisher,http://ufcstats.com/fighter-details/5be86bb2f78fef2f,"6' 3""",185 lbs.,"75.0""",Orthodox,26,13,0,0,3.21,58%,1.84,50%,1.35,36%,28%,2.4
Jose,Landi-Jons,Pele,http://ufcstats.com/fighter-details/7e062824c175f975,"5' 11""",170 lbs.,--,Orthodox,29,16,0,0,0.99,40%,0.77,43%,2.20,80%,40%,2.2
Nate,Landwehr,The Train,http://ufcstats.com/fighter-details/583ee11abddfc581,"5' 9""",145 lbs.,"72.0""",Orthodox,14,3,0,0,6.89,50%,7.22,52%,0.00,0%,85%,0.0
Austen,Lane,,http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,"6' 6""",245 lbs.,--,Orthodox,2,1,0,0,5.26,35%,6.32,60%,0.00,0%,0%,0.0
Aaron,Lanfranco,,http://ufcstats.com/fighter-details/d73e856f150744b2,--,155 lbs.,--,,5,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jeremy,Lang,,http://ufcstats.com/fighter-details/09422812370fbdfe,"5' 11""",205 lbs.,--,Southpaw,21,2,0,0,1.13,50%,1.41,42%,4.22,60%,0%,4.2
Lionel,Lanham,,http://ufcstats.com/fighter-details/b8980dd7e8fc5976,--,205 lbs.,--,,5,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Lina,Lansberg,Elbow Queen,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,"5' 7""",135 lbs.,"65.0""",Orthodox,10,5,0,0,2.76,57%,3.70,44%,0.71,33%,50%,0.1
Taylor,Lapilus,Double Impact,http://ufcstats.com/fighter-details/8b1ed83b02303075,"5' 6""",135 lbs.,"73.0""",Southpaw,11,2,0,0,3.77,45%,2.00,61%,0.58,40%,81%,0.6
Chad,Laprise,The Disciple,http://ufcstats.com/fighter-details/c03a5022f8439f2a,"5' 10""",170 lbs.,"71.0""",Orthodox,13,4,0,0,4.78,42%,3.59,65%,1.05,54%,78%,0.0
Anthony,Lapsley,The Recipe,http://ufcstats.com/fighter-details/f3a853544e4413c4,"5' 9""",170 lbs.,--,Southpaw,23,7,0,0,0.53,34%,0.58,66%,0.00,0%,20%,0.0
TJ,Laramie,,http://ufcstats.com/fighter-details/cd2e5a390821fb48,"5' 6""",145 lbs.,"66.0""",Orthodox,12,4,0,0,2.73,51%,3.24,26%,2.56,50%,0%,0.0
Icho,Larenas,,http://ufcstats.com/fighter-details/49efbdc6c9f650c4,"6' 3""",235 lbs.,--,Orthodox,6,5,0,0,0.17,15%,2.50,28%,0.00,0%,14%,0.0
Lorenz,Larkin,The Monsoon,http://ufcstats.com/fighter-details/9450848a71d53776,"5' 11""",170 lbs.,"72.0""",Orthodox,18,6,0,0,3.53,46%,2.74,63%,0.27,42%,79%,0.1
Jeremy,Larsen,,http://ufcstats.com/fighter-details/c3bd649a9194e50c,"5' 10""",145 lbs.,"70.0""",Orthodox,8,5,0,0,4.87,48%,5.75,57%,2.49,33%,0%,0.0
Brock,Larson,,http://ufcstats.com/fighter-details/5eedbf1e9601be35,"5' 11""",170 lbs.,"71.0""",Southpaw,42,10,0,0,1.39,46%,1.50,55%,2.67,34%,43%,2.0
Ryan,Larson,,http://ufcstats.com/fighter-details/7107e53ebd7435fb,--,170 lbs.,--,,6,2,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Bobby,Lashley,,http://ufcstats.com/fighter-details/b0826525fa17231d,"6' 3""",255 lbs.,"78.0""",Orthodox,15,2,0,0,3.10,63%,0.76,63%,11.47,70%,0%,0.0
Ilir,Latifi,The Sledgehammer,http://ufcstats.com/fighter-details/e9a3aeb207578eea,"5' 10""",205 lbs.,"73.0""",Orthodox,15,8,0,0,2.01,40%,2.84,56%,2.02,32%,100%,0.4
Sione,Latu,,http://ufcstats.com/fighter-details/5898357a45a73674,"6' 0""",215 lbs.,--,,1,0,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jenel,Lausa,,http://ufcstats.com/fighter-details/ec664422b22d9787,"5' 5""",125 lbs.,"68.0""",Orthodox,7,5,0,0,1.44,42%,3.53,53%,0.55,66%,51%,0.8
Joe,Lauzon,,http://ufcstats.com/fighter-details/3bad7ef643840f67,"5' 10""",155 lbs.,"71.0""",Orthodox,28,16,0,0,2.84,39%,5.39,54%,2.39,45%,54%,2.0
Dan,Lauzon,The Upgrade,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4,"5' 10""",155 lbs.,--,Orthodox,17,6,0,0,1.34,25%,4.09,61%,1.63,33%,80%,2.7
Chatt,Lavender,,http://ufcstats.com/fighter-details/5449dcccd972ff83,"5' 8""",170 lbs.,--,,9,7,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Muhammed,Lawal,King Mo,http://ufcstats.com/fighter-details/a571770c4016736f,"6' 0""",205 lbs.,"78.0""",Southpaw,21,6,0,0,3.79,52%,1.61,66%,5.96,75%,87%,0.0
Robbie,Lawler,Ruthless,http://ufcstats.com/fighter-details/f2925e6db404bf1d,"5' 11""",170 lbs.,"74.0""",Southpaw,28,15,0,0,3.50,45%,4.16,60%,0.68,64%,64%,0.0
Tom,Lawlor,Filthy,http://ufcstats.com/fighter-details/4d44f37107f01b9b,"6' 0""",205 lbs.,"74.0""",Southpaw,10,6,0,0,2.50,42%,2.41,60%,2.46,32%,57%,1.4
Justin,Lawrence,The American Kidd,http://ufcstats.com/fighter-details/879f6cae48d25baa,"5' 8""",145 lbs.,"67.0""",Orthodox,10,4,0,0,3.84,35%,2.83,67%,0.72,28%,73%,0.0
Lance,Lawrence,,http://ufcstats.com/fighter-details/ce039df1994b18f0,"6' 1""",145 lbs.,"74.0""",Orthodox,4,1,0,0,5.87,50%,9.80,24%,1.00,100%,50%,0.0
Ronnie,Lawrence,The Heat,http://ufcstats.com/fighter-details/e7e01e266a9d4342,"5' 8""",135 lbs.,"68.0""",Switch,6,1,0,0,1.87,48%,1.00,53%,12.00,70%,100%,1.0
Eric,Lawson,,http://ufcstats.com/fighter-details/38e5d9dcb0fddc42,"6' 0""",185 lbs.,--,Orthodox,9,5,0,0,1.58,57%,1.97,44%,8.88,42%,0%,3.0
Valmir,Lazaro,Bidu,http://ufcstats.com/fighter-details/777dea713da2441d,"6' 0""",155 lbs.,"73.0""",Orthodox,15,5,0,0,4.87,37%,4.09,61%,1.33,40%,96%,0.0
Mounir,Lazzez,The Sniper,http://ufcstats.com/fighter-details/49ee5024966efc0d,"6' 1""",170 lbs.,"76.0""",Orthodox,10,1,0,0,6.53,55%,4.47,49%,4.00,100%,75%,0.0
Cung,Le,,http://ufcstats.com/fighter-details/d4f364dd076bb0e2,"5' 9""",185 lbs.,"70.0""",Southpaw,9,3,0,0,4.36,48%,2.98,66%,1.37,71%,88%,0.3
Thanh,Le,,http://ufcstats.com/fighter-details/882b3f5a0774d575,"5' 9""",145 lbs.,"74.0""",Orthodox,6,1,0,0,1.97,40%,1.82,70%,0.00,0%,100%,0.0
Jordan,Leavitt,The Monkey King,http://ufcstats.com/fighter-details/ac026518a9b4dc0f,"5' 9""",155 lbs.,"71.0""",Southpaw,8,0,0,0,1.08,55%,0.43,75%,6.50,66%,0%,3.2
Jerome,LeBanner,,http://ufcstats.com/fighter-details/2d0b10789feafddb,"6' 3""",265 lbs.,--,Southpaw,3,2,0,0,0.92,35%,1.03,37%,0.00,0%,50%,0.0
Chris,Leben,The Crippler,http://ufcstats.com/fighter-details/d43a048a880efdff,"5' 11""",185 lbs.,"73.0""",Southpaw,22,11,0,0,2.87,42%,2.87,52%,1.14,41%,53%,0.8
Mickael,Lebout,Ragnar,http://ufcstats.com/fighter-details/c575ab451e3c5b1d,"5' 11""",155 lbs.,"73.0""",Orthodox,16,7,1,0,2.60,34%,2.98,54%,0.00,0%,60%,0.0
Stephen,Ledbetter,,http://ufcstats.com/fighter-details/56ec58954158966a,"5' 9""",145 lbs.,--,Orthodox,8,3,0,0,1.20,38%,1.60,57%,5.00,45%,100%,0.0
Justin,Ledet,El Blanco,http://ufcstats.com/fighter-details/ba1e6cb3d43f7430,"6' 4""",205 lbs.,"80.0""",Orthodox,9,4,0,0,3.35,39%,4.82,49%,0.23,50%,42%,0.2
James,Lee,,http://ufcstats.com/fighter-details/863d06a7ef8bc98c,"5' 11""",205 lbs.,--,Southpaw,15,3,0,0,1.40,42%,3.72,27%,13.95,50%,0%,7.0
David,Lee,,http://ufcstats.com/fighter-details/8caca5857ce0e30b,"5' 10""",155 lbs.,--,Orthodox,12,10,0,0,1.49,50%,3.31,42%,0.00,0%,50%,0.0
Jackie,Lee,,http://ufcstats.com/fighter-details/4985113c0928aa62,--,--,--,,0,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Eun Soo,Lee,,http://ufcstats.com/fighter-details/39c568f8c579913e,"6' 1""",215 lbs.,--,Orthodox,17,4,0,0,0.00,0%,3.05,60%,0.00,0%,50%,0.0
Tae Hyun,Lee,,http://ufcstats.com/fighter-details/de99da2c0d18d34a,"6' 6""",295 lbs.,--,Orthodox,1,2,0,0,1.37,31%,3.89,54%,5.15,100%,0%,0.0
Tommy,Lee,,http://ufcstats.com/fighter-details/806975e1b4f47b27,"5' 7""",145 lbs.,--,Orthodox,25,6,0,0,0.00,0%,0.30,75%,4.57,33%,0%,0.0
Matt,Lee,,http://ufcstats.com/fighter-details/d9e3743bae8d703d,"5' 11""",155 lbs.,--,Orthodox,14,10,1,0,0.00,0%,9.68,21%,0.00,0%,0%,0.0
Imani,Lee,,http://ufcstats.com/fighter-details/0802be3516ef8f66,--,--,--,Orthodox,2,4,0,0,0.00,0%,0.94,33%,0.00,0%,0%,0.0
Vaughan,Lee,,http://ufcstats.com/fighter-details/8bb6f4479685bbcc,"5' 6""",125 lbs.,"66.0""",Orthodox,14,13,1,0,3.47,47%,2.07,70%,0.81,33%,72%,1.0
Kevin,Lee,The Motown Phenom,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,"5' 9""",170 lbs.,"77.0""",Orthodox,18,6,0,0,3.90,42%,3.23,51%,3.21,43%,75%,0.8
Rocky,Lee,,http://ufcstats.com/fighter-details/0d1c163b206e8c5f,"5' 9""",145 lbs.,--,Orthodox,3,2,0,0,2.47,51%,5.33,44%,1.00,10%,33%,0.0
Andrea,Lee,KGB,http://ufcstats.com/fighter-details/05fa626cb33d15b8,"5' 6""",125 lbs.,"69.0""",Orthodox,11,5,0,0,5.58,49%,3.83,65%,1.67,45%,57%,0.5
Ricky,Legere Jr.,IE Bad Boy,http://ufcstats.com/fighter-details/5817df778cc27274,"5' 8""",170 lbs.,--,,14,4,0,0,1.07,41%,1.53,60%,5.00,41%,0%,0.0
Sherron,Leggett,Rob Roy,http://ufcstats.com/fighter-details/4f670b7972fa0a2e,"5' 8""",155 lbs.,--,Southpaw,21,6,0,0,2.86,51%,2.08,47%,5.19,80%,33%,0.0
Cheyden,Leialoha,Steadfast,http://ufcstats.com/fighter-details/98cbbc06074c68a4,"5' 8""",135 lbs.,"73.0""",Orthodox,6,0,0,0,1.87,28%,3.20,53%,2.00,33%,71%,0.0
Thales,Leites,,http://ufcstats.com/fighter-details/cfb65863d5099327,"6' 1""",185 lbs.,"78.0""",Orthodox,28,9,0,0,2.13,40%,2.99,52%,2.10,27%,30%,1.1
Stefan,Leko,Blitz,http://ufcstats.com/fighter-details/d56bb6dff2ae77eb,"6' 2""",215 lbs.,--,Orthodox,0,3,0,0,2.40,43%,6.17,68%,0.00,0%,0%,0.0
Gabe,Lemley,,http://ufcstats.com/fighter-details/fd4578cac86d75ca,"5' 8""",155 lbs.,--,Orthodox,13,9,0,0,0.82,35%,6.03,45%,0.00,0%,0%,0.0
Amanda,Lemos,,http://ufcstats.com/fighter-details/3df5493bb279226f,"5' 4""",135 lbs.,"65.0""",Southpaw,8,1,1,0,5.98,64%,6.09,44%,2.26,100%,100%,0.6
Giacomo,Lemos,,http://ufcstats.com/fighter-details/f37822d5b3e47517,"6' 3""",247 lbs.,"75.0""",Orthodox,6,0,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Christophe,Leninger,,http://ufcstats.com/fighter-details/7269329bd87eb479,"6' 0""",200 lbs.,--,Southpaw,3,4,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jesse,Lennox,The Ox,http://ufcstats.com/fighter-details/3ae10ac4df3df05c,"5' 9""",170 lbs.,"72.0""",Orthodox,14,4,0,0,2.69,32%,3.20,64%,1.22,66%,63%,0.3
Jean Francois,Lenogue,,http://ufcstats.com/fighter-details/e60201cfab7d656d,"6' 0""",185 lbs.,--,Orthodox,16,17,3,0,1.13,34%,0.27,60%,0.00,0%,33%,0.0
Nik,Lentz,The Carny,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,"5' 8""",155 lbs.,"68.0""",Orthodox,30,11,2,0,3.46,48%,3.14,49%,3.41,33%,45%,1.2
Alberta Cerra,Leon,,http://ufcstats.com/fighter-details/6e02c318762f52f1,"5' 8""",238 lbs.,--,,0,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Victoria,Leonardo,Fury,http://ufcstats.com/fighter-details/9dedfdd91070ddd8,"5' 5""",125 lbs.,"64.0""",Orthodox,8,3,0,0,4.85,53%,2.58,48%,4.65,42%,0%,0.0
Anthony,Leone,,http://ufcstats.com/fighter-details/86b9b51a81e9c339,"5' 6""",135 lbs.,--,Orthodox,15,8,0,0,1.94,53%,2.52,56%,1.72,18%,0%,0.0
Chad,Leonhardt,The Boss,http://ufcstats.com/fighter-details/657d0ed181f04215,"6' 0""",170 lbs.,--,,9,4,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kimo,Leopoldo,,http://ufcstats.com/fighter-details/08ae5cd9aef7ddd3,"6' 3""",235 lbs.,--,Orthodox,10,7,1,0,0.76,83%,2.12,30%,4.55,100%,0%,2.3
Michael,Lerma,,http://ufcstats.com/fighter-details/f1fd8ec1023c89b3,--,--,--,,0,1,0,0,0.00,0%,6.47,45%,0.00,0%,0%,0.0
Lukasz,Les,,http://ufcstats.com/fighter-details/5a8e30ed38a5bc6f,--,170 lbs.,--,,8,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Brock,Lesnar,,http://ufcstats.com/fighter-details/513c6f1715e547a8,"6' 3""",265 lbs.,"81.0""",Orthodox,5,3,0,0,3.53,72%,2.11,50%,3.90,55%,60%,0.5
Frank,Lester,,http://ufcstats.com/fighter-details/edd8d5d8089a35f8,"5' 11""",170 lbs.,--,Orthodox,11,6,0,0,2.18,36%,3.82,53%,0.00,0%,0%,0.0
Valerie,Letourneau,Trouble,http://ufcstats.com/fighter-details/46a2f24feb258ae0,"5' 7""",115 lbs.,"68.0""",Orthodox,8,6,0,0,4.51,37%,5.40,58%,0.77,45%,66%,0.3
Leah,Letson,Nidas,http://ufcstats.com/fighter-details/8cb78f3a6c2a08f7,"5' 7""",145 lbs.,"71.0""",,5,2,0,0,4.87,40%,3.80,63%,0.00,0%,100%,0.0
Justin,Levens,The Executioner,http://ufcstats.com/fighter-details/8c3f3c43c8ceb778,"5' 11""",185 lbs.,--,Orthodox,10,7,0,0,1.24,47%,3.15,37%,1.69,50%,33%,5.1
Marcus,LeVesseur,The Prospect,http://ufcstats.com/fighter-details/182f2b78582de3d8,"5' 9""",155 lbs.,"70.0""",Southpaw,22,7,0,0,2.55,64%,3.70,37%,3.89,36%,83%,0.6
David,Levicki,,http://ufcstats.com/fighter-details/49590e0508b2c19f,"6' 5""",275 lbs.,--,,1,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kyle,Levinton,,http://ufcstats.com/fighter-details/81ddc98fceb30086,--,--,--,,0,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Natan,Levy,,http://ufcstats.com/fighter-details/a29db9cd4f9ccea5,"5' 9""",155 lbs.,"71.0""",Southpaw,6,0,0,0,1.65,60%,0.82,57%,2.75,100%,100%,2.8
John,Lewis,,http://ufcstats.com/fighter-details/4a01dc8376736ef5,"6' 0""",155 lbs.,--,Southpaw,3,4,3,0,0.00,0%,4.00,66%,0.00,0%,0%,0.0
Derrick,Lewis,The Black Beast,http://ufcstats.com/fighter-details/d3df1add9d9a7efb,"6' 3""",260 lbs.,"79.0""",Orthodox,24,7,0,0,2.64,50%,2.09,44%,0.54,26%,52%,0.0
Bevon,Lewis,,http://ufcstats.com/fighter-details/899923ff6ab13917,"6' 3""",185 lbs.,"79.0""",Orthodox,7,3,0,0,3.73,43%,2.67,54%,0.00,0%,66%,0.0
Chi,Lewis-Parry,Chopper,http://ufcstats.com/fighter-details/a307a10414d0ad00,"6' 9""",243 lbs.,--,,7,0,1,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Li,Jingliang,The Leech,http://ufcstats.com/fighter-details/e64b96c07d7ce999,"6' 0""",170 lbs.,"71.0""",Orthodox,17,6,0,0,4.51,42%,3.69,59%,1.32,39%,59%,0.0
Jess,Liaudin,The Joker,http://ufcstats.com/fighter-details/a8aba6fd8a463043,"5' 9""",170 lbs.,"72.0""",Orthodox,20,11,0,0,2.46,51%,2.76,41%,3.28,53%,30%,1.6
Chuck,Liddell,The Iceman,http://ufcstats.com/fighter-details/a390eb8a9b2df298,"6' 2""",205 lbs.,"76.0""",Orthodox,21,8,0,0,2.97,35%,2.71,56%,0.44,75%,81%,0.0
Sam,Liera,,http://ufcstats.com/fighter-details/421ccfc6ddb17958,--,--,--,,12,10,0,0,0.82,60%,7.36,51%,0.00,0%,66%,0.0
Zach,Light,,http://ufcstats.com/fighter-details/5d7c18191b8aa432,"5' 8""",170 lbs.,--,Orthodox,9,11,0,0,0.81,33%,1.90,48%,1.36,100%,0%,0.0
Scott,Lighty,,http://ufcstats.com/fighter-details/998c8890a8dde1eb,"6' 2""",205 lbs.,--,,6,2,0,0,2.91,21%,4.24,49%,0.00,0%,0%,0.0
Chris,Liguori,,http://ufcstats.com/fighter-details/0e31bfd26cc8c503,"5' 9""",185 lbs.,--,Orthodox,15,10,0,0,0.29,33%,1.44,0%,0.00,0%,50%,0.0
Donnie,Liles,,http://ufcstats.com/fighter-details/a1bf037613180253,"5' 9""",170 lbs.,--,Orthodox,17,7,0,0,2.25,41%,1.75,65%,2.50,28%,0%,1.2
Jae Suk,Lim,,http://ufcstats.com/fighter-details/bbb15f301e4a490a,"5' 9""",170 lbs.,--,Orthodox,17,6,0,0,2.43,50%,4.05,37%,12.16,100%,100%,0.0
Hyun Gyu,Lim,The Ace,http://ufcstats.com/fighter-details/203c957eac95dd87,"6' 3""",170 lbs.,"77.0""",Orthodox,13,7,1,0,4.45,41%,5.07,51%,0.23,100%,73%,0.2
Juliana,Lima,Ju Thai,http://ufcstats.com/fighter-details/75a6a390fd5dca46,"5' 5""",115 lbs.,"65.0""",Orthodox,9,5,0,0,1.94,44%,2.11,55%,1.72,31%,70%,0.0
Dhiego,Lima,,http://ufcstats.com/fighter-details/e9213f53ddeca978,"6' 2""",170 lbs.,"75.0""",Orthodox,17,7,0,0,2.84,40%,2.96,62%,1.66,44%,66%,0.8
Douglas,Lima,The Phenom,http://ufcstats.com/fighter-details/264111bf62662fbf,"6' 1""",170 lbs.,--,,29,6,0,0,1.92,36%,2.84,60%,0.60,100%,46%,0.0
Mabelly,Lima,,http://ufcstats.com/fighter-details/6135fd9665fbb74e,"5' 2""",135 lbs.,--,Orthodox,7,1,0,0,3.07,63%,5.67,44%,0.00,0%,100%,0.0
Miguel,Linares,,http://ufcstats.com/fighter-details/18c49685296c60e6,--,--,--,,2,4,0,0,6.51,50%,8.84,36%,0.00,0%,0%,0.0
Matt,Lindland,The Law,http://ufcstats.com/fighter-details/0e041d43a47d2e4b,"6' 0""",185 lbs.,"74.0""",Southpaw,22,9,0,0,2.62,50%,1.56,52%,3.01,48%,60%,1.3
Jake,Lindsey,The Librarian,http://ufcstats.com/fighter-details/33e00249ef08d3a4,"5' 11""",155 lbs.,--,Switch,12,7,0,0,3.44,52%,4.01,46%,0.65,33%,50%,0.0
John,Lineker,Hands of Stone,http://ufcstats.com/fighter-details/c268b2cfebccf652,"5' 3""",135 lbs.,"67.0""",Orthodox,31,9,0,0,5.36,40%,4.27,56%,0.56,58%,67%,0.6
Austin,Lingo,Lights Out,http://ufcstats.com/fighter-details/305d73ede05e31ad,"5' 10""",145 lbs.,"70.0""",Orthodox,7,1,0,0,0.80,19%,2.07,43%,1.00,100%,50%,0.0
Lucio,Linhares,,http://ufcstats.com/fighter-details/a780d16cf7eed44d,"6' 2""",185 lbs.,--,Orthodox,19,8,0,0,0.99,22%,3.47,34%,1.86,50%,50%,1.9
Philipe,Lins,Monstro,http://ufcstats.com/fighter-details/53c943c873cffe90,"6' 2""",240 lbs.,"78.0""",Orthodox,14,5,0,0,2.66,40%,3.68,49%,0.00,0%,0%,0.0
Ariane,Lipski,Queen of Violence,http://ufcstats.com/fighter-details/6551c64fbcd1a467,"5' 6""",125 lbs.,"67.0""",Orthodox,13,6,0,0,3.03,32%,4.45,48%,0.27,25%,45%,0.5
Dean,Lister,The Boogeyman,http://ufcstats.com/fighter-details/68c6cd5287b473a7,"6' 1""",185 lbs.,"75.0""",Orthodox,13,7,0,0,1.26,35%,1.89,61%,1.58,15%,50%,1.1
Wesley,Little,,http://ufcstats.com/fighter-details/008c6e1a25751575,"6' 4""",205 lbs.,--,,4,8,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Abner,Lloveras,Skullman,http://ufcstats.com/fighter-details/6448e57a9533b7e4,"5' 11""",155 lbs.,--,,20,9,1,0,6.27,49%,6.87,43%,2.00,20%,0%,0.0
Brian,Lo-A-Njoe,,http://ufcstats.com/fighter-details/7abce81b72fbbd9b,"5' 7""",155 lbs.,--,Orthodox,6,10,3,0,3.87,42%,0.00,0%,0.00,0%,66%,0.0
John,Lober,The Machine,http://ufcstats.com/fighter-details/31652c9267606d54,"5' 11""",199 lbs.,--,Orthodox,5,9,4,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Artem,Lobov,The Russian Hammer,http://ufcstats.com/fighter-details/02f2a9702ba3d167,"5' 9""",145 lbs.,"65.0""",Southpaw,13,15,1,0,3.52,41%,4.82,50%,0.39,25%,52%,0.0
Dylan,Lockard,,http://ufcstats.com/fighter-details/9caa254991a5a698,"5' 9""",145 lbs.,"72.0""",Orthodox,6,2,0,0,1.31,53%,3.31,52%,2.31,40%,28%,1.2
Sean,Loeffler,The Destroyer,http://ufcstats.com/fighter-details/d3d1ff3f3dfa0931,"6' 3""",185 lbs.,--,Orthodox,31,5,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Christian,Lohsen,Hollywood,http://ufcstats.com/fighter-details/4ab36d70d1b28b58,"6' 2""",155 lbs.,"77.0""",Southpaw,4,2,0,0,5.27,49%,6.93,44%,0.00,0%,0%,2.0
David,Loiseau,The Crow,http://ufcstats.com/fighter-details/22e47b53e4ceb27c,"6' 0""",185 lbs.,"76.0""",Orthodox,23,11,0,0,1.59,44%,3.64,43%,0.43,42%,36%,0.1
Hector,Lombard,,http://ufcstats.com/fighter-details/db1f2ed63b54b9a7,"5' 9""",185 lbs.,"71.0""",Southpaw,34,10,1,0,3.02,46%,3.35,53%,1.69,48%,77%,0.5
Michael,Lombardo,The Don,http://ufcstats.com/fighter-details/6d6b9a6cb063b60d,"6' 0""",170 lbs.,"72.0""",Orthodox,11,2,0,0,1.47,62%,2.63,31%,2.50,21%,60%,0.0
Rocky,Long,,http://ufcstats.com/fighter-details/10e04e5e81f391a0,--,145 lbs.,--,,21,37,1,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Thomas,Longacre,,http://ufcstats.com/fighter-details/989be26791d0aad4,"5' 9""",145 lbs.,--,Orthodox,6,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Loma,Lookboonmee,,http://ufcstats.com/fighter-details/4e30e4250cb08b61,"5' 1""",115 lbs.,"61.0""",Orthodox,5,2,0,0,5.16,55%,3.09,59%,0.67,25%,72%,0.0
Lucas,Lopes,,http://ufcstats.com/fighter-details/1f70dd67ad507990,"6' 2""",185 lbs.,--,,29,19,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Dileno,Lopes,,http://ufcstats.com/fighter-details/8270c00fae24c922,"5' 5""",135 lbs.,--,,19,3,0,0,2.37,36%,3.33,53%,2.50,31%,100%,1.5
Ivan,Lopez,,http://ufcstats.com/fighter-details/0db9d2486d564a3c,"5' 6""",135 lbs.,--,Southpaw,14,3,1,0,0.90,26%,2.24,65%,0.00,0%,30%,0.0
Steve,Lopez,,http://ufcstats.com/fighter-details/6085ceb59087514b,"5' 11""",155 lbs.,--,Orthodox,13,6,1,0,1.39,24%,2.69,62%,0.00,0%,37%,0.0
Federico,Lopez,Kiko,http://ufcstats.com/fighter-details/9681e0ce67dc978b,"5' 4""",139 lbs.,--,Orthodox,10,6,0,0,1.78,23%,5.35,30%,0.00,0%,0%,0.0
Jorge,Lopez,,http://ufcstats.com/fighter-details/ee624ee2a18f2a43,"5' 10""",170 lbs.,--,Orthodox,11,5,0,0,2.47,59%,2.57,50%,3.50,41%,81%,0.0
Christopher,Lopez,,http://ufcstats.com/fighter-details/5148a665aa527865,"5' 10""",170 lbs.,--,,9,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Matthew,Lopez,,http://ufcstats.com/fighter-details/2fc7e9701642ca38,"5' 7""",135 lbs.,"69.0""",Southpaw,10,4,0,0,3.13,50%,3.73,55%,3.32,60%,71%,1.3
Benito,Lopez,Golden Boy,http://ufcstats.com/fighter-details/773f7feacf96153e,"5' 10""",135 lbs.,"73.0""",Switch,10,1,0,0,4.49,44%,4.80,58%,0.00,0%,78%,0.3
Gustavo,Lopez,,http://ufcstats.com/fighter-details/93b62c5f2ba18e51,"5' 5""",135 lbs.,"67.0""",Orthodox,12,5,0,0,2.26,40%,5.08,46%,1.69,66%,27%,0.8
Brendan,Loughnane,,http://ufcstats.com/fighter-details/b788862dd1c11eac,"5' 10""",145 lbs.,"70.0""",Switch,17,3,0,0,6.23,63%,6.70,53%,1.50,30%,92%,0.0
Nate,Loughran,,http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d,"6' 2""",185 lbs.,--,Orthodox,11,2,0,0,1.81,40%,4.11,59%,0.00,0%,0%,2.1
Rashard,Lovelace,,http://ufcstats.com/fighter-details/e601d71cf8e5be22,--,155 lbs.,--,,4,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ian,Loveland,The Barn Owl,http://ufcstats.com/fighter-details/eea0274e153256a0,"5' 8""",145 lbs.,--,Orthodox,18,10,0,0,2.71,40%,2.36,64%,1.00,37%,69%,0.3
Jakob,Lovstad,The Striking Viking,http://ufcstats.com/fighter-details/ad044be25c94dcfd,"6' 3""",205 lbs.,--,Orthodox,11,4,0,0,0.00,0%,9.43,35%,0.00,0%,0%,0.0
Waylon,Lowe,,http://ufcstats.com/fighter-details/28f62d866c59c709,"5' 7""",145 lbs.,--,Southpaw,16,7,0,0,1.88,55%,2.40,53%,4.47,55%,83%,0.3
