fight date,fight weightclass,win method,rounds,time,Winner,KD W,TD succeeded W,TD attempted W,TD % W,sub attempts W,pass W,str landed W,str total W,sig str landed W,sig str total W,sig str % W,dist str landed W,dist str total W,clinch str landed W,clinch str total W,ground str landed W,ground str total W,Loser,KD L,TD succeeded L,TD attempted L,TD % L,sub attempts L,pass L,str landed L,str total L,sig str landed L,sig str total L,sig str % L,dist str landed L,dist str total L,clinch str landed L,clinch str total L,ground str landed L,ground str total L
"September 22, 2000",Middleweight,KO/TKO,3,2:28,Yuki Kondo,1,0 , 0,--,0,0,61 , 85,33 , 54,61,9 , 17,5 , 6,19 , 31,Alexandre Dantas,0,2 , 8,25,2,0,24 , 55,14 , 43,32,1 , 5,0 , 0,13 , 38
"September 22, 2000",Heavyweight,U-DEC,3,5:00,Ian Freeman,0,0 , 0,--,0,0,55 , 86,30 , 61,49,1 , 8,4 , 5,25 , 48,Tedd Williams,0,1 , 10,10,1,0,46 , 50,25 , 29,86,2 , 3,1 , 1,22 , 25
"September 22, 2000",Heavyweight,U-DEC,2,5:00,Jeff Monson,0,1 , 4,25,1,0,122 , 160,31 , 62,50,0 , 3,3 , 6,28 , 53,Tim Lajcik,0,0 , 1,0,0,0,40 , 54,5 , 14,35,1 , 6,0 , 1,4 , 7
"September 22, 2000",Welterweight,U-DEC,2,5:00,Brad Gumm,0,0 , 2,0,0,0,88 , 106,18 , 33,54,1 , 8,13 , 21,4 , 4,CJ Fernandes,0,1 , 1,100,1,0,63 , 94,28 , 55,50,2 , 5,21 , 31,5 , 19
"June 09, 2000",Heavyweight,U-DEC,5,5:00,Kevin Randleman,0,2 , 4,50,2,2,33 , 70,17 , 52,32,11 , 39,2 , 4,4 , 9,Pedro Rizzo,0,0 , 0,--,0,0,16 , 63,12 , 57,21,12 , 55,0 , 1,0 , 1
"June 09, 2000",Middleweight,U-DEC,3,5:00,Tyrone Roberts,0,1 , 1,100,1,0,105 , 163,16 , 60,26,12 , 45,4 , 13,0 , 2,David Dodd,0,0 , 2,0,0,0,27 , 49,10 , 31,32,3 , 22,5 , 6,2 , 3
"June 09, 2000",Welterweight,SUB,2,1:43,Pat Miletich,0,2 , 2,100,2,1,44 , 53,9 , 18,50,4 , 12,1 , 1,4 , 5,John Alessio,0,0 , 0,--,0,2,9 , 10,1 , 2,50,0 , 1,1 , 1,0 , 0
"June 09, 2000",Middleweight,DQ,2,0:43,Amaury Bitetti,0,0 , 0,--,0,0,16 , 20,6 , 10,60,2 , 4,4 , 6,0 , 0,Alex Andrade,1,0 , 1,0,0,0,30 , 45,12 , 27,44,6 , 18,6 , 9,0 , 0
"June 09, 2000",Welterweight,KO/TKO,1,4:34,Matt Hughes,0,2 , 3,66,2,0,29 , 42,18 , 31,58,0 , 2,0 , 0,18 , 29,Marcelo Aguiar,0,0 , 0,--,0,0,21 , 21,2 , 2,100,0 , 0,0 , 0,2 , 2
"June 09, 2000",Lightweight,U-DEC,3,5:00,Jens Pulver,0,0 , 0,--,0,0,18 , 98,4 , 84,4,3 , 77,1 , 1,0 , 6,Joao Roque,0,1 , 18,5,1,0,5 , 59,5 , 59,8,5 , 57,0 , 1,0 , 1
"June 09, 2000",Heavyweight,KO/TKO,2,2:13,Ian Freeman,0,1 , 1,100,1,0,23 , 34,16 , 26,61,1 , 7,5 , 7,10 , 12,Nate Schroeder,0,1 , 6,16,1,0,12 , 23,9 , 18,50,4 , 11,5 , 5,0 , 2
"June 09, 2000",Welterweight,U-DEC,2,5:00,Shonie Carter,0,3 , 6,50,3,0,51 , 85,26 , 55,47,21 , 44,3 , 5,2 , 6,Adrian Serrano,0,0 , 2,0,0,0,55 , 79,6 , 23,26,3 , 15,3 , 8,0 , 0
"April 14, 2000",Middleweight,U-DEC,5,5:00,Tito Ortiz,1,4 , 6,66,4,0,131 , 163,20 , 43,46,2 , 3,0 , 1,18 , 39,Wanderlei Silva,0,0 , 1,0,0,0,170 , 191,10 , 27,37,6 , 19,4 , 8,0 , 0
"April 14, 2000",Middleweight,SUB,2,0:31,Murilo Bustamante,0,4 , 4,100,4,1,23 , 37,11 , 21,52,0 , 1,2 , 2,9 , 18,Yoji Anjo,0,0 , 0,--,0,0,1 , 7,0 , 6,0,0 , 5,0 , 0,0 , 1
"April 14, 2000",Middleweight,SUB,1,4:38,Sanae Kikuta,0,2 , 2,100,2,2,20 , 33,8 , 16,50,1 , 1,0 , 0,7 , 15,Eugene Jackson,0,0 , 0,--,0,1,26 , 33,4 , 5,80,3 , 4,1 , 1,0 , 0
"April 14, 2000",Heavyweight,U-DEC,3,5:00,Ron Waterman,0,3 , 5,60,3,1,142 , 161,51 , 62,82,1 , 2,5 , 7,45 , 53,Satoshi Honma,0,0 , 0,--,0,1,30 , 40,6 , 13,46,2 , 6,2 , 3,2 , 4
"April 14, 2000",Middleweight,KO/TKO,3,1:54,Ikuhisa Minowa,0,3 , 8,37,3,0,27 , 47,3 , 19,15,2 , 17,0 , 1,1 , 1,Joe Slick,0,0 , 0,--,0,4,21 , 29,8 , 16,50,2 , 8,2 , 2,4 , 6
"April 14, 2000",Lightweight,M-DEC,3,5:00,Laverne Clark,0,0 , 0,--,0,0,138 , 174,13 , 45,28,3 , 33,4 , 6,6 , 6,Koji Oishi,0,3 , 11,27,3,0,13 , 17,1 , 4,25,0 , 2,0 , 0,1 , 2
"March 10, 2000",Heavyweight,KO/TKO,1,3:23,Tedd Williams,1,0 , 0,--,0,0,13 , 23,9 , 19,47,1 , 5,8 , 14,0 , 0,Steve Judson,0,0 , 1,0,0,0,21 , 36,14 , 27,51,0 , 5,14 , 22,0 , 0
"March 10, 2000",Middleweight,KO/TKO,3,3:35,Lance Gibson,1,2 , 4,50,2,1,102 , 129,33 , 53,62,2 , 12,20 , 25,11 , 16,Jermaine Andre,1,0 , 0,--,0,0,39 , 59,27 , 47,57,9 , 18,15 , 22,3 , 7
"March 10, 2000",Lightweight,U-DEC,3,5:00,Dave Menne,0,0 , 0,--,0,1,130 , 199,37 , 99,37,8 , 46,17 , 30,12 , 23,Fabiano Iha,0,1 , 12,8,1,0,44 , 61,8 , 22,36,2 , 12,6 , 10,0 , 0
"March 10, 2000",Lightweight,SUB,2,1:29,Bob Cook,0,1 , 5,20,1,2,53 , 78,22 , 47,46,15 , 34,7 , 12,0 , 1,Tiki Ghosn,0,0 , 0,--,0,0,26 , 65,24 , 63,38,15 , 47,9 , 16,0 , 0
"March 10, 2000",Lightweight,KO/TKO,2,2:41,Jens Pulver,0,3 , 3,100,3,2,69 , 123,54 , 107,50,1 , 3,17 , 25,36 , 79,David Velasquez,0,0 , 0,--,0,0,44 , 64,20 , 37,54,6 , 17,12 , 17,2 , 3
"March 10, 2000",Heavyweight,SUB,1,3:09,Scott Adams,0,1 , 1,100,1,4,10 , 11,0 , 0,--,0 , 0,0 , 0,0 , 0,Ian Freeman,0,0 , 0,--,0,1,3 , 3,0 , 0,--,0 , 0,0 , 0,0 , 0
"March 10, 2000",Lightweight,U-DEC,2,5:00,Shonie Carter,0,5 , 6,83,5,0,55 , 74,22 , 40,55,10 , 24,3 , 3,9 , 13,Brad Gumm,0,0 , 2,0,0,1,43 , 68,12 , 35,34,11 , 33,1 , 1,0 , 1
"November 19, 1999",Heavyweight,U-DEC,5,5:00,Kevin Randleman,0,6 , 11,54,6,2,52 , 93,10 , 43,23,0 , 3,1 , 4,9 , 36,Pete Williams,1,0 , 0,--,0,1,55 , 74,8 , 21,38,3 , 10,2 , 5,3 , 6
"November 19, 1999",Heavyweight,KO/TKO,3,1:17,Pedro Rizzo,1,0 , 0,--,0,0,14 , 47,14 , 47,29,13 , 45,0 , 1,1 , 1,Tsuyoshi Kohsaka,0,0 , 3,0,0,0,14 , 33,14 , 33,42,13 , 32,1 , 1,0 , 0
"November 19, 1999",Open Weight,SUB,2,4:15,Kenichi Yamamoto,0,0 , 0,--,0,1,1 , 4,1 , 4,25,0 , 3,1 , 1,0 , 0,Katsuhisa Fujii,0,2 , 3,66,2,0,93 , 135,27 , 63,42,1 , 1,1 , 1,25 , 61
"November 19, 1999",Middleweight,KO/TKO,1,1:28,Joe Slick,0,1 , 2,50,1,0,2 , 2,2 , 2,100,0 , 0,0 , 0,2 , 2,Jason DeLucia,0,0 , 0,--,0,0,1 , 1,1 , 1,100,1 , 1,0 , 0,0 , 0
"November 19, 1999",Middleweight,KO/TKO,3,3:12,Eugene Jackson,1,0 , 1,0,0,0,47 , 131,22 , 105,20,13 , 91,9 , 14,0 , 0,Keiichiro Yamamiya,0,0 , 0,--,0,0,18 , 62,14 , 58,24,13 , 57,1 , 1,0 , 0
"November 19, 1999",Open Weight,U-DEC,3,5:00,Kenichi Yamamoto,0,0 , 0,--,0,0,36 , 45,20 , 26,76,2 , 4,0 , 0,18 , 22,Daiju Takase,0,0 , 0,--,0,0,12 , 17,5 , 9,55,0 , 3,0 , 1,5 , 5
"November 19, 1999",Open Weight,KO/TKO,2,3:12,Katsuhisa Fujii,1,0 , 0,--,0,0,22 , 45,18 , 41,43,14 , 36,4 , 5,0 , 0,Masutatsu Yano,0,1 , 3,33,1,0,27 , 61,18 , 49,36,3 , 19,0 , 0,15 , 30
"September 24, 1999",Middleweight,KO/TKO,4,4:42,Frank Shamrock,0,0 , 0,--,0,1,193 , 227,31 , 61,50,21 , 46,5 , 10,5 , 5,Tito Ortiz,0,8 , 9,88,8,0,67 , 125,20 , 74,27,3 , 21,0 , 11,17 , 42
"September 24, 1999",Heavyweight,U-DEC,3,5:00,Tim Lajcik,0,0 , 0,--,0,0,70 , 88,12 , 30,40,4 , 19,3 , 5,5 , 6,Ron Waterman,0,2 , 10,20,2,2,44 , 59,14 , 25,56,4 , 7,5 , 10,5 , 8
"September 24, 1999",Heavyweight,SUB,1,2:08,Jeremy Horn,0,0 , 0,--,0,1,7 , 9,3 , 4,75,2 , 3,1 , 1,0 , 0,Jason Godsey,0,1 , 1,100,1,0,8 , 16,1 , 7,14,1 , 7,0 , 0,0 , 0
"September 24, 1999",Heavyweight,KO/TKO,1,0:30,Brad Kohler,1,1 , 1,100,1,0,3 , 3,3 , 3,100,1 , 1,2 , 2,0 , 0,Steve Judson,0,0 , 0,--,0,0,0 , 0,0 , 0,--,0 , 0,0 , 0,0 , 0
"September 24, 1999",Middleweight,KO/TKO,1,3:53,Chuck Liddell,0,0 , 0,--,0,0,19 , 34,13 , 28,46,3 , 12,6 , 12,4 , 4,Paul Jones,0,0 , 5,0,0,0,6 , 8,5 , 7,71,3 , 4,2 , 3,0 , 0
"September 24, 1999",Lightweight,U-DEC,3,5:00,Matt Hughes,0,5 , 9,55,5,0,124 , 164,77 , 117,65,13 , 27,2 , 5,62 , 85,Valeri Ignatov,0,0 , 0,--,0,1,45 , 64,7 , 25,28,5 , 22,2 , 2,0 , 1
"September 24, 1999",Middleweight,KO/TKO,3,0:13,John Lewis,0,1 , 1,100,1,0,34 , 77,20 , 61,32,11 , 46,9 , 15,0 , 0,Lowell Anderson,0,0 , 1,0,0,0,17 , 41,9 , 33,27,9 , 29,0 , 4,0 , 0
"September 24, 1999",Lightweight,M-DEC,2,5:00,Jens Pulver,0,0 , 1,0,0,1,69 , 105,48 , 81,59,3 , 16,35 , 53,10 , 12,Alfonso Alcarez,0,1 , 2,50,1,0,69 , 101,34 , 62,54,9 , 15,21 , 37,4 , 10
"July 16, 1999",Heavyweight,KO/TKO,1,5:00,Maurice Smith,0,0 , 0,--,0,0,12 , 12,4 , 4,100,2 , 2,0 , 0,2 , 2,Marco Ruas,0,1 , 1,100,1,2,4 , 6,1 , 1,100,1 , 1,0 , 0,0 , 0
"July 16, 1999",Lightweight,KO/TKO,2,1:34,Pat Miletich,0,0 , 0,--,0,0,25 , 54,13 , 42,30,6 , 31,7 , 11,0 , 0,Andre Pederneiras,0,0 , 1,0,0,0,17 , 26,10 , 19,52,4 , 8,5 , 9,1 , 2
"July 16, 1999",Middleweight,KO/TKO,1,4:41,Jeremy Horn,0,0 , 0,--,0,0,51 , 76,35 , 59,59,8 , 17,3 , 5,24 , 37,Daiju Takase,0,0 , 1,0,0,0,1 , 15,0 , 14,0,0 , 14,0 , 0,0 , 0
"July 16, 1999",Middleweight,SUB,1,4:20,Paul Jones,0,0 , 0,--,0,2,60 , 74,21 , 35,60,0 , 2,0 , 0,21 , 33,Flavio Luiz Moura,1,0 , 0,--,0,0,15 , 18,1 , 2,50,1 , 1,0 , 0,0 , 1
"July 16, 1999",Heavyweight,KO/TKO,2,5:00,Tsuyoshi Kohsaka,0,0 , 3,0,0,3,73 , 77,11 , 14,78,4 , 7,0 , 0,7 , 7,Tim Lajcik,0,0 , 0,--,0,0,43 , 71,12 , 31,38,0 , 6,1 , 2,11 , 23
"July 16, 1999",Middleweight,KO/TKO,2,1:19,Eugene Jackson,1,0 , 0,--,0,1,27 , 52,21 , 46,45,11 , 34,5 , 7,5 , 5,Royce Alger,0,2 , 8,25,2,0,12 , 27,11 , 26,42,0 , 7,3 , 4,8 , 15
"July 16, 1999",Heavyweight,KO/TKO,1,2:51,Andre Roberts,1,0 , 0,--,0,0,11 , 21,10 , 20,50,4 , 9,3 , 8,3 , 3,Ron Waterman,0,0 , 0,--,0,0,27 , 53,22 , 48,45,8 , 15,14 , 33,0 , 0
"July 16, 1999",Heavyweight,U-DEC,2,5:00,Travis Fulton,1,1 , 2,50,1,0,47 , 65,25 , 32,78,0 , 3,12 , 16,13 , 13,David Dodd,0,0 , 5,0,0,0,1 , 6,0 , 0,--,0 , 0,0 , 0,0 , 0
"May 07, 1999",Heavyweight,S-DEC,3,3:00,Bas Rutten,0,0 , 0,--,0,1,181 , 195,18 , 29,62,4 , 11,1 , 1,13 , 17,Kevin Randleman,0,6 , 6,100,6,0,56 , 114,20 , 61,32,0 , 2,0 , 0,20 , 59
"May 07, 1999",Heavyweight,KO/TKO,1,4:30,Pedro Rizzo,1,0 , 0,--,0,0,9 , 43,9 , 43,20,9 , 42,0 , 0,0 , 1,Tra Telligman,0,0 , 1,0,0,0,16 , 46,16 , 46,34,13 , 38,3 , 8,0 , 0
"May 07, 1999",Heavyweight,SUB,1,6:28,Pete Williams,0,0 , 0,--,0,2,22 , 34,15 , 27,55,8 , 16,1 , 1,6 , 10,Travis Fulton,0,0 , 1,0,0,0,18 , 34,6 , 22,27,2 , 13,0 , 1,4 , 8
"May 07, 1999",Middleweight,KO/TKO,1,2:53,Wanderlei Silva,1,0 , 0,--,0,0,32 , 39,25 , 32,78,0 , 2,24 , 29,1 , 1,Tony Petarra,0,0 , 2,0,0,0,6 , 7,4 , 5,80,0 , 0,4 , 5,0 , 0
"May 07, 1999",Lightweight,KO/TKO,1,1:23,Marcelo Mello,0,1 , 2,50,1,0,9 , 15,7 , 13,53,1 , 1,0 , 0,6 , 12,David Roberts,0,0 , 0,--,0,0,0 , 3,0 , 3,0,0 , 2,0 , 0,0 , 1
"May 07, 1999",Lightweight,KO/TKO,1,1:21,Laverne Clark,1,0 , 0,--,0,0,6 , 6,6 , 6,100,3 , 3,1 , 1,2 , 2,Fabiano Iha,0,0 , 0,--,0,2,0 , 3,0 , 3,0,0 , 3,0 , 0,0 , 0
"May 07, 1999",Heavyweight,KO/TKO,1,0:28,Ron Waterman,0,1 , 1,100,1,0,12 , 14,6 , 8,75,0 , 0,0 , 0,6 , 8,Chris Condo,0,0 , 0,--,0,0,1 , 3,0 , 2,0,0 , 2,0 , 0,0 , 0
"March 05, 1999",Middleweight,KO/TKO,1,9:56,Tito Ortiz,0,2 , 5,40,2,0,92 , 111,26 , 42,61,0 , 2,2 , 6,24 , 34,Guy Mezger,0,0 , 0,--,0,3,9 , 11,2 , 4,50,1 , 3,1 , 1,0 , 0
"March 05, 1999",Heavyweight,KO/TKO,1,0:43,Gary Goodridge,0,0 , 0,--,0,0,8 , 14,8 , 14,57,6 , 11,2 , 3,0 , 0,Andre Roberts,0,0 , 0,--,0,0,2 , 3,2 , 3,66,2 , 3,0 , 0,0 , 0
"March 05, 1999",Middleweight,SUB,1,12:00,Jeremy Horn,0,3 , 7,42,3,3,13 , 16,8 , 11,72,5 , 7,3 , 4,0 , 0,Chuck Liddell,0,0 , 0,--,0,0,58 , 70,12 , 24,50,3 , 11,1 , 2,8 , 11
"March 05, 1999",Heavyweight,U-DEC,2,3:00,Kevin Randleman,0,4 , 4,100,4,0,39 , 77,17 , 49,34,4 , 18,1 , 2,12 , 29,Maurice Smith,0,0 , 0,--,0,2,14 , 21,9 , 16,56,6 , 13,3 , 3,0 , 0
"March 05, 1999",Middleweight,KO/TKO,1,2:58,Evan Tanner,0,1 , 1,100,1,1,25 , 35,23 , 32,71,3 , 8,2 , 2,18 , 22,Valeri Ignatov,0,0 , 0,--,0,0,7 , 14,2 , 8,25,1 , 7,1 , 1,0 , 0
"March 05, 1999",Heavyweight,SUB,1,1:56,Pete Williams,0,1 , 1,100,1,1,10 , 14,3 , 7,42,1 , 3,1 , 2,1 , 2,Jason Godsey,0,0 , 0,--,0,0,9 , 16,2 , 7,28,1 , 5,1 , 2,0 , 0
"March 05, 1999",Heavyweight,KO/TKO,1,10:01,Sione Latu,0,1 , 1,100,1,0,14 , 26,9 , 19,47,3 , 6,4 , 10,2 , 3,Joey Roberts,0,1 , 2,50,1,2,33 , 60,17 , 42,40,0 , 8,2 , 4,15 , 30
"January 08, 1999",Heavyweight,KO/TKO,2,2:15,Bas Rutten,1,0 , 0,--,0,0,70 , 100,31 , 61,50,18 , 42,9 , 15,4 , 4,Tsuyoshi Kohsaka,0,3 , 9,33,3,0,120 , 154,23 , 47,48,6 , 14,2 , 2,15 , 31
"January 08, 1999",Lightweight,U-DEC,3,3:00,Pat Miletich,0,3 , 3,100,3,0,71 , 115,27 , 71,38,20 , 62,2 , 4,5 , 5,Jorge Patino,0,1 , 6,16,1,1,21 , 90,19 , 88,21,16 , 83,2 , 4,1 , 1
"January 08, 1999",Heavyweight,S-DEC,2,3:00,Pedro Rizzo,0,0 , 0,--,0,0,29 , 43,16 , 29,55,15 , 28,1 , 1,0 , 0,Mark Coleman,0,2 , 6,33,2,0,58 , 86,25 , 53,47,7 , 23,0 , 1,18 , 29
"January 08, 1999",Middleweight,KO/TKO,2,2:31,Tito Ortiz,0,6 , 7,85,6,0,59 , 100,37 , 76,48,12 , 29,7 , 12,18 , 35,Jerry Bohlander,0,0 , 0,--,0,0,39 , 55,9 , 25,36,7 , 20,1 , 4,1 , 1
"January 08, 1999",Lightweight,U-DEC,2,3:00,Mikey Burnett,1,0 , 0,--,0,1,57 , 150,42 , 135,31,21 , 89,19 , 37,2 , 9,Townsend Saunders,0,0 , 6,0,0,0,41 , 70,34 , 63,53,20 , 45,14 , 18,0 , 0
"January 08, 1999",Middleweight,SUB,1,7:57,Evan Tanner,0,1 , 1,100,1,4,25 , 39,24 , 37,64,10 , 16,14 , 21,0 , 0,Darrel Gholar,0,1 , 1,100,1,0,30 , 59,4 , 26,15,0 , 14,0 , 0,4 , 12
"January 08, 1999",Lightweight,KO/TKO,1,6:52,Laverne Clark,0,2 , 2,100,2,0,35 , 52,15 , 30,50,1 , 4,0 , 0,14 , 26,Frank Caracci,0,0 , 2,0,0,1,0 , 2,0 , 2,0,0 , 2,0 , 0,0 , 0
"October 16, 1998",Middleweight,SUB,1,7:40,Frank Shamrock,2,0 , 0,--,0,4,55 , 67,23 , 33,69,8 , 12,7 , 10,8 , 11,John Lober,0,3 , 4,75,3,1,11 , 18,4 , 11,36,1 , 8,0 , 0,3 , 3
"October 16, 1998",Middleweight,KO/TKO,1,0:44,Vitor Belfort,1,0 , 0,--,0,0,7 , 13,7 , 13,53,7 , 13,0 , 0,0 , 0,Wanderlei Silva,0,0 , 0,--,0,0,1 , 2,1 , 2,50,1 , 2,0 , 0,0 , 0
"October 16, 1998",Heavyweight,KO/TKO,1,8:07,Pedro Rizzo,2,0 , 0,--,0,0,49 , 63,24 , 35,68,17 , 22,4 , 7,3 , 6,David Abbott,0,1 , 2,50,1,0,31 , 69,16 , 48,33,7 , 25,4 , 14,5 , 9
"October 16, 1998",Lightweight,S-DEC,3,3:00,Pat Miletich,0,1 , 9,11,1,0,95 , 111,19 , 34,55,4 , 14,15 , 20,0 , 0,Mikey Burnett,0,2 , 2,100,2,2,145 , 173,24 , 43,55,1 , 12,23 , 29,0 , 2
"October 16, 1998",Heavyweight,U-DEC,2,3:00,Tsuyoshi Kohsaka,0,3 , 5,60,3,5,30 , 59,14 , 40,35,11 , 36,0 , 1,3 , 3,Pete Williams,0,0 , 0,--,0,0,15 , 70,13 , 67,19,12 , 64,1 , 2,0 , 1
"October 16, 1998",Middleweight,SUB,1,3:27,Ebenezer Fontes Braga,0,1 , 1,100,1,1,17 , 26,9 , 16,56,2 , 2,5 , 10,2 , 4,Jeremy Horn,0,0 , 0,--,0,0,11 , 13,3 , 5,60,0 , 0,3 , 5,0 , 0
"October 16, 1998",Middleweight,KO/TKO,1,9:00,Tulio Palhares,0,4 , 4,100,4,0,53 , 66,31 , 44,70,11 , 23,1 , 1,19 , 20,Adriano Santos,0,2 , 3,66,2,0,21 , 47,11 , 36,30,4 , 24,0 , 0,7 , 12
"October 16, 1998",Lightweight,KO/TKO,1,10:27,Cesar Marscucci,,,,,,,,,,,,,,,,,,Paulo Santos,,,,,,,,,,,,,,,,,
"May 15, 1998",Middleweight,SUB,2,1:28,Frank Shamrock,0,0 , 0,--,0,3,121 , 129,20 , 28,71,4 , 12,8 , 8,8 , 8,Jeremy Horn,0,5 , 10,50,5,0,45 , 58,14 , 25,56,4 , 13,0 , 0,10 , 12
"May 15, 1998",Heavyweight,KO/TKO,2,0:38,Pete Williams,1,0 , 0,--,0,1,36 , 56,22 , 42,52,14 , 30,6 , 10,2 , 2,Mark Coleman,0,3 , 8,37,3,0,54 , 79,26 , 49,53,6 , 18,6 , 7,14 , 24
"May 15, 1998",Middleweight,S-DEC,2,3:00,Dan Henderson,0,3 , 3,100,3,0,65 , 80,28 , 42,66,5 , 10,10 , 14,13 , 18,Carlos Newton,2,2 , 3,66,2,1,30 , 43,20 , 32,62,19 , 28,1 , 4,0 , 0
"May 15, 1998",Heavyweight,KO/TKO,1,0:43,David Abbott,0,0 , 0,--,0,0,11 , 16,11 , 16,68,0 , 0,2 , 3,9 , 13,Hugo Duarte,0,1 , 3,33,1,0,1 , 1,0 , 0,--,0 , 0,0 , 0,0 , 0
"May 15, 1998",Heavyweight,SUB,1,11:01,Mike van Arsdale,0,1 , 1,100,1,1,48 , 94,27 , 72,37,9 , 35,1 , 4,17 , 33,Joe Pardo,0,0 , 5,0,0,1,10 , 17,4 , 11,36,3 , 10,1 , 1,0 , 0
"May 15, 1998",Middleweight,SUB,1,0:52,Carlos Newton,0,1 , 1,100,1,3,1 , 1,1 , 1,100,0 , 0,0 , 0,1 , 1,Bob Gilstrap,0,0 , 0,--,0,0,0 , 1,0 , 1,0,0 , 0,0 , 0,0 , 1
"May 15, 1998",Middleweight,U-DEC,2,3:00,Dan Henderson,1,1 , 1,100,1,1,53 , 77,31 , 54,57,3 , 16,18 , 25,10 , 13,Allan Goes,1,0 , 0,--,0,0,43 , 56,36 , 49,73,29 , 42,6 , 6,1 , 1
"May 15, 1998",Heavyweight,U-DEC,2,3:00,Andre Roberts,,,,,,,,,,,,,,,,,,Harry Moskowitz,,,,,,,,,,,,,,,,,
"May 15, 1998",Middleweight,U-DEC,1,12:00,Chuck Liddell,0,2 , 2,100,2,0,61 , 117,46 , 98,46,20 , 52,21 , 36,5 , 10,Noe Hernandez,0,1 , 1,100,1,0,11 , 40,9 , 38,23,5 , 25,3 , 12,1 , 1
"March 13, 1998",Middleweight,KO/TKO,1,0:22,Frank Shamrock,0,1 , 1,100,1,0,2 , 4,2 , 4,50,1 , 3,0 , 0,1 , 1,Igor Zinoviev,0,0 , 0,--,0,0,0 , 2,0 , 2,0,0 , 2,0 , 0,0 , 0
"March 13, 1998",Heavyweight,U-DEC,2,3:00,Tsuyoshi Kohsaka,0,0 , 2,0,0,0,113 , 155,45 , 75,60,32 , 51,2 , 2,11 , 22,Kimo Leopoldo,0,2 , 5,40,2,2,25 , 60,13 , 46,28,6 , 34,0 , 0,7 , 12
"March 13, 1998",Lightweight,SUB,1,9:02,Pat Miletich,0,0 , 0,--,0,1,67 , 77,6 , 14,42,3 , 7,0 , 0,3 , 7,Chris Brennan,0,1 , 1,100,1,1,70 , 83,2 , 10,20,1 , 9,1 , 1,0 , 0
"March 13, 1998",Middleweight,SUB,1,10:23,Jerry Bohlander,0,0 , 2,0,0,2,9 , 21,5 , 17,29,4 , 16,0 , 0,1 , 1,Kevin Jackson,0,2 , 2,100,2,0,35 , 44,18 , 25,72,5 , 9,0 , 0,13 , 16
"March 13, 1998",Lightweight,S-DEC,2,3:00,Pat Miletich,0,0 , 0,--,0,1,64 , 74,18 , 27,66,3 , 12,13 , 13,2 , 2,Townsend Saunders,0,2 , 3,66,2,0,46 , 71,13 , 34,38,0 , 2,6 , 7,7 , 25
"March 13, 1998",Lightweight,KO/TKO,1,9:45,Mikey Burnett,0,1 , 1,100,1,1,100 , 142,42 , 80,52,12 , 35,10 , 23,20 , 22,Eugenio Tadeu,0,0 , 2,0,0,0,32 , 50,6 , 24,25,5 , 11,1 , 13,0 , 0
"March 13, 1998",Lightweight,SUB,1,1:20,Chris Brennan,,,,,,,,,,,,,,,,,,Courtney Turner,,,,,,,,,,,,,,,,,
"March 13, 1998",Lightweight,KO/TKO,1,1:15,Laverne Clark,,,,,,,,,,,,,,,,,,Josh Stuart,,,,,,,,,,,,,,,,,
"December 21, 1997",Heavyweight,M-DEC,3,3:00,Randy Couture,0,3 , 3,100,3,1,54 , 66,19 , 31,61,0 , 0,0 , 0,19 , 31,Maurice Smith,0,0 , 0,--,0,0,18 , 26,9 , 17,52,7 , 14,1 , 2,1 , 1
"December 21, 1997",Heavyweight,SUB,1,3:44,Kazushi Sakuraba,0,1 , 1,100,1,2,2 , 3,1 , 2,50,0 , 1,0 , 0,1 , 1,Marcus Silveira,0,1 , 1,100,1,1,11 , 13,1 , 2,50,0 , 1,1 , 1,0 , 0
"December 21, 1997",Heavyweight,SUB,1,4:03,Vitor Belfort,0,2 , 2,100,2,3,0 , 0,0 , 0,--,0 , 0,0 , 0,0 , 0,Joe Charles,0,0 , 0,--,0,0,1 , 1,1 , 1,100,1 , 1,0 , 0,0 , 0
"December 21, 1997",Lightweight,SUB,1,0:16,Frank Shamrock,0,0 , 0,--,0,1,1 , 1,1 , 1,100,1 , 1,0 , 0,0 , 0,Kevin Jackson,0,1 , 1,100,1,0,2 , 3,2 , 3,66,2 , 3,0 , 0,0 , 0
"December 21, 1997",Heavyweight,Overturned,1,1:51,Kazushi Sakuraba,0,0 , 1,0,0,0,0 , 2,0 , 1,0,0 , 0,0 , 0,0 , 1,Marcus Silveira,0,1 , 1,100,1,1,9 , 15,4 , 10,40,0 , 1,4 , 9,0 , 0
"December 21, 1997",Heavyweight,U-DEC,2,3:00,David Abbott,0,3 , 4,75,3,0,69 , 90,13 , 31,41,6 , 12,0 , 0,7 , 19,Yoji Anjo,0,0 , 1,0,0,1,29 , 30,9 , 9,100,8 , 8,1 , 1,0 , 0
"December 21, 1997",Heavyweight,SUB,1,10:05,Tra Telligman,0,0 , 0,--,0,1,18 , 29,6 , 17,35,6 , 13,0 , 3,0 , 1,Brad Kohler,0,3 , 6,50,3,0,74 , 93,12 , 24,50,3 , 6,0 , 1,9 , 17
"October 17, 1997",Heavyweight,SUB,1,8:08,Maurice Smith,0,0 , 0,--,0,1,38 , 39,12 , 13,92,5 , 5,1 , 1,6 , 7,David Abbott,1,0 , 0,--,0,0,17 , 39,5 , 22,22,1 , 8,2 , 3,2 , 11
